	!	%	'	&	)	(	+	*	-	/	.	1	0	3	2	5	4	7	6	9	8	;	:	=	<	>	[	]	\	_	^	a	c	b	e	d	g	f	i	h	k	j	m	l	o	n	q	p	s	r	u	t	w	v	y	x	{	z	}	|	~
11	-0.013928337953984737	0.2292098104953766	0.1710563749074936	0.2693527340888977	0.1202332153916359	0.2079576998949051	0.30886906385421753	0.07828357815742493	0.07110733538866043	0.31477707624435425		0.12497454881668091	0.3160984218120575	0.27312663197517395	0.1572982221841812	0.31713446974754333	0.29988759756088257	0.3399275243282318	0.29117292165756226	0.3296729028224945	0.3509714603424072	0.05431758239865303	0.19814829528331757	0.15640072524547577	0.2727382183074951	0.4004325568675995	0.058469705283641815	0.3133760094642639	0.2016981840133667	0.06415479630231857	0.301034539937973	-0.1956404149532318	-0.24147744476795197	0.07569697499275208	-0.14601118862628937	-0.05662623792886734	0.08592941612005234	-0.0991559624671936	0.1342470943927765	-0.10005515813827515	0.05033763498067856	-0.005857466254383326	-0.14781728386878967	-0.19957990944385529	-0.09085298329591751	-0.0993199348449707	-0.012812638655304909	-0.09257807582616806	-0.1797674000263214	0.042773887515068054	-0.1226426437497139	-0.07866033166646957	-0.017373673617839813	-0.21038661897182465	-0.033339861780405045	-0.022923221811652184	0.06462255865335464	0.10869339853525162	-0.08031932264566422	0.04240795969963074	0.14329732954502106
12	0.20447760820388794	-0.0660473108291626	0.09170203655958176	0.006296084728091955	0.2161744087934494	0.014358844608068466	0.1793242245912552	0.05865433067083359	0.09593261778354645	0.07910195738077164	0.1249745637178421		0.2214886099100113	0.34050607681274414	0.4726226031780243	0.0927821472287178	0.22749079763889313	0.028718536719679832	0.1266159862279892	0.028129316866397858	-0.015453221276402473	0.006013739388436079	-0.04416140541434288	-0.03927379474043846	-0.1703304946422577	-0.08602027595043182	-0.034857671707868576	0.026068180799484253	-0.020190924406051636	0.15779908001422882	0.2685367465019226	-0.16024483740329742	0.0853525921702385	-0.09240646660327911	-0.181535542011261	-0.08457282930612564	-0.14778511226177216	0.10497374087572098	-0.010439485311508179	-0.17456257343292236	0.5361427068710327	0.3819350004196167	-0.13878725469112396	-0.13790640234947205	-0.17028342187404633	0.18940316140651703	0.0022860048338770866	0.1313909888267517	-0.037252817302942276	-0.07847610116004944	0.1888870745897293	-0.16497036814689636	0.0493096299469471	-0.05250535160303116	0.09340102225542068	0.23239213228225708	0.15912216901779175	0.34543225169181824	0.3045531213283539	-0.038462769240140915	0.006534390617161989
13	-0.07628858834505081	0.3728185296058655	0.18165339529514313	0.3871889114379883	0.021070297807455063	-0.06955232471227646	0.03777432441711426	0.34036755561828613	-0.06205529719591141	-0.030823707580566406	0.3160983920097351	0.22148853540420532		0.49678999185562134	0.12091481685638428	0.4940858781337738	0.4838865399360657	0.41223999857902527	0.43898072838783264	0.4678936302661896	0.4499591588973999	0.12795646488666534	0.4173199534416199	0.08418785780668259	0.2712303698062897	0.3454684913158417	0.04927570000290871	0.35681164264678955	-0.010361002758145332	-0.032604072242975235	-0.0957353413105011	-0.12974895536899567	-0.25253263115882874	-0.28692951798439026	-0.11877812445163727	0.028478940948843956	-0.026142846792936325	-0.10021834075450897	0.0637640506029129	-0.08979557454586029	0.14152133464813232	0.2512032687664032	-0.16609419882297516	-0.06688354909420013	-0.0306642334908247	0.05133592337369919	0.04330689460039139	-0.08334322273731232	0.11567968130111694	0.06115197390317917	0.21874696016311646	-0.07868902385234833	0.10293307155370712	-0.08486288040876389	0.07413576543331146	0.13667742908000946	-0.21359187364578247	0.3039969503879547	0.014932412654161453	0.07431270182132721	0.2986713945865631
14	0.08999765664339066	0.36516040563583374	0.17758724093437195	0.407604455947876	0.0635056346654892	-0.07175594568252563	0.4487299621105194	0.32400083541870117	0.15831464529037476	0.36632049083709717	0.27312660217285156	0.34050601720809937	0.4967900514602661		0.516715943813324	0.6632084250450134	0.880859375	0.5641202926635742	0.6700628399848938	0.4962339997291565	0.4964751601219177	0.05053193122148514	-0.008927362971007824	0.15648479759693146	-0.009318910539150238	0.08718321472406387	-0.04204791039228439	0.13797372579574585	-0.039076194167137146	-0.08048785477876663	0.07678939402103424	-0.13285648822784424	-0.017360974103212357	-0.2895151376724243	-0.2775084972381592	-0.15146590769290924	-0.16768957674503326	-0.19726358354091644	-0.11948097497224808	-0.14350131154060364	0.2806510925292969	0.1321142613887787	-0.14834515750408173	-0.23996400833129883	-0.12004611641168594	0.020445216447114944	0.06938765197992325	-0.09496036171913147	0.028787171468138695	-0.1136389747262001	0.10654407739639282	-0.2413812279701233	0.11758286505937576	-0.015292137861251831	-0.13425356149673462	-0.16292354464530945	0.022419342771172523	0.3841482996940613	0.09984812140464783	0.08505593240261078	0.1751222461462021
15	0.1050562858581543	0.08561445772647858	-0.0002663882914930582	0.042946428060531616	0.16106466948986053	0.05913914367556572	0.3389885127544403	0.29965338110923767	0.3347337245941162	0.3607400059700012	0.15729817748069763	0.47262242436408997	0.12091481685638428	0.5167158246040344		0.21890372037887573	0.4191036522388458	0.19712097942829132	0.29620862007141113	0.21825610101222992	0.18228496611118317	-0.18735812604427338	-0.0710020661354065	0.21203936636447906	-0.2719196677207947	-0.17633464932441711	-0.10369999706745148	0.13408857583999634	-0.252094030380249	0.06133396923542023	0.15533442795276642	-0.30271923542022705	0.011795511469244957	-0.0752444863319397	-0.18293876945972443	-0.0045707691460847855	0.08678256720304489	-0.18280239403247833	0.0006335517391562462	-0.07665643095970154	0.4196675717830658	0.2523108422756195	-0.11624641716480255	-0.21190620958805084	-0.04583127051591873	0.2050178050994873	0.11356107890605927	0.02127663791179657	0.024616757407784462	-0.1096867099404335	0.13517382740974426	-0.24387702345848083	0.04060545936226845	0.09593035280704498	0.047819554805755615	-0.044199276715517044	0.06674376875162125	0.2123744785785675	0.1489209234714508	0.020015304908156395	-0.08392220735549927
16	0.2010495811700821	0.7646484375	0.04365391656756401	0.4335135519504547	-0.008311580866575241	-0.08399535715579987	0.23619289696216583	0.15040691196918488	0.013948368839919567	0.3228505551815033	0.31713446974754333	0.0927821472287178	0.49408596754074097	0.6632086038589478	0.2189038097858429		0.8017203211784363	0.8653663396835327	0.9116783738136292	0.8580987453460693	0.8708242774009705	0.25375398993492126	0.09753607213497162	0.12155408412218094	0.1670437604188919	0.24792346358299255	0.07646414637565613	0.19010330736637115	-0.07698008418083191	-0.062434155493974686	-0.0416129007935524	-0.13806651532649994	-0.15972629189491272	-0.376529335975647	-0.15720601379871368	-0.05388418585062027	-0.10815703123807907	-0.16693277657032013	-0.13818733394145966	-0.20417098701000214	-0.0546809658408165	-0.160306915640831	-0.13318654894828796	-0.11541279405355453	-0.05662083253264427	-0.1659436970949173	0.12896953523159027	-0.07106596976518631	0.051975708454847336	-0.1067647635936737	0.05588996410369873	-0.18485035002231598	-0.06613896787166595	0.027964431792497635	-0.2519294321537018	-0.20317170023918152	-0.19520629942417145	0.12362567335367203	-0.022914597764611244	-0.0999860092997551	0.35548222064971924
17	0.21636202931404114	0.553776204586029	0.0951862633228302	0.3982251286506653	-0.014470950700342655	-0.11419970542192459	0.3118167817592621	0.21558132767677307	0.06943298131227493	0.3198787569999695	0.29988759756088257	0.22749078273773193	0.48388656973838806	0.880859375	0.4191037118434906	0.801720142364502		0.7014685869216919	0.7766825556755066	0.669450044631958	0.6459002494812012	0.06422165781259537	-0.04171179607510567	0.11146198958158493	0.015088977292180061	0.1097535789012909	-0.081313855946064	0.04303651675581932	-0.04643937572836876	-0.07362770289182663	0.019459761679172516	-0.07616899162530899	-0.01405148021876812	-0.2870001792907715	-0.256727397441864	-0.15214431285858154	-0.1442459523677826	-0.1813802421092987	-0.09151197969913483	-0.1159391924738884	0.16715040802955627	-0.021907534450292587	-0.170278862118721	-0.1668541431427002	-0.08415883034467697	-0.0713401734828949	0.12461039423942566	-0.08841028064489365	-0.000898798753041774	-0.03667212277650833	0.10896920412778854	-0.1979469358921051	0.04677704721689224	0.019135326147079468	-0.2377469539642334	-0.2690918445587158	-0.022606022655963898	0.21899954974651337	0.030430631712079048	-0.02173927053809166	0.17854729294776917
18	0.05634147673845291	0.833774983882904	-0.12465550005435944	0.29448401927948	-0.04950335994362831	-0.06865796446800232	0.22948472201824188	-0.015164120122790337	-0.05089718475937843	0.3143169581890106	0.33992743492126465	0.028718555346131325	0.4122399687767029	0.5641202926635742	0.19712099432945251	0.8653659820556641	0.7014685869216919		0.9050701856613159	0.9133767485618591	0.9318499565124512	0.19669094681739807	0.04228256642818451	0.10937386751174927	0.11528834700584412	0.20459842681884766	0.07177398353815079	0.13539494574069977	-0.05950444936752319	-0.21688470244407654	-0.02949048951268196	-0.1252402812242508	-0.19305159151554108	-0.31034600734710693	-0.16841301321983337	-0.1012924462556839	-0.1667296439409256	-0.17624470591545105	-0.0923522338271141	-0.24093319475650787	-0.17385341227054596	-0.2322213053703308	-0.13415028154850006	-0.1042528823018074	-9.055878035724163e-05	-0.2188994288444519	0.11633192747831345	-0.11705130338668823	0.019556261599063873	-0.08281684666872025	-0.04734828323125839	-0.17072567343711853	-0.2113334685564041	-0.06881814450025558	-0.28007811307907104	-0.208436518907547	-0.19033358991146088	-0.06387773156166077	-0.10926492512226105	-0.1333203762769699	0.3349285423755646
19	0.09862459450960159	0.7280835509300232	0.03516653552651405	0.3579716384410858	0.020163139328360558	-0.05260111019015312	0.30398285388946533	-0.004547847900539637	0.07351719588041306	0.3442273736000061	0.2911728024482727	0.1266159862279892	0.43898069858551025	0.6700624823570251	0.2962085008621216	0.9116778373718262	0.7766820788383484	0.9050700068473816		0.842842161655426	0.8798375725746155	0.20581737160682678	0.037066858261823654	0.10712841153144836	0.09864293038845062	0.20850719511508942	0.07696182280778885	0.13150425255298615	-0.07013226300477982	-0.03426361083984375	-0.009967314079403877	-0.19084428250789642	-0.11007413268089294	-0.3628576695919037	-0.15571022033691406	-0.10796405375003815	-0.16140568256378174	-0.1424577832221985	-0.1233295425772667	-0.23403960466384888	0.0022379804868251085	-0.08889418095350266	-0.16296982765197754	-0.12365373969078064	-0.022327398881316185	-0.14231063425540924	0.1099143698811531	-0.0031017339788377285	-0.0006803888827562332	-0.08223758637905121	0.03496645763516426	-0.2150467336177826	-0.1291760951280594	0.0037012065295130014	-0.25499585270881653	-0.19609305262565613	-0.07553113996982574	0.07539329677820206	0.016592010855674744	-0.09598474949598312	0.27067461609840393
20	0.08338990062475204	0.8887474536895752	-0.04997676610946655	0.34648337960243225	0.007553183473646641	-0.02163446694612503	0.19559815526008606	0.04889886826276779	-0.02883382886648178	0.3187168836593628	0.3296729028224945	0.028129320591688156	0.46789368987083435	0.49623405933380127	0.2182561308145523	0.8580986261367798	0.6694501042366028	0.9133768081665039	0.842842698097229		0.9175853133201599	0.1631537526845932	0.17279484868049622	0.06135877966880798	0.11552001535892487	0.15032629668712616	0.06536310911178589	0.19220305979251862	-0.14464306831359863	-0.15765994787216187	-0.05919612944126129	-0.15805506706237793	-0.2274981290102005	-0.3263779580593109	-0.1545892357826233	0.02121812105178833	-0.11635714769363403	-0.1503976285457611	-0.04798012599349022	-0.17177030444145203	-0.1455260068178177	-0.17771464586257935	-0.11767616122961044	-0.10776681452989578	-0.03918297961354256	-0.22650183737277985	0.0977947860956192	-0.02897375077009201	0.04207295551896095	-0.07445020228624344	-0.0013147317804396152	-0.23145464062690735	-0.1945902556180954	0.008366863243281841	-0.21705558896064758	-0.2071659415960312	-0.2623995542526245	-0.014111071825027466	-0.0802084356546402	-0.09832447022199631	0.4354225695133209
21	0.07547301799058914	0.8458486795425415	-0.04875300079584122	0.2996905446052551	-0.043004635721445084	-0.013188566081225872	0.2477659434080124	-0.006551586091518402	-0.03530984744429588	0.2921411991119385	0.3509713113307953	-0.015453234314918518	0.4499591290950775	0.4964752197265625	0.18228496611118317	0.870823860168457	0.6458999514579773	0.9318497180938721	0.8798376321792603	0.9175848364830017		0.1906324326992035	0.12030103802680969	0.1378738135099411	0.1381830871105194	0.2524246573448181	0.1476791501045227	0.22315099835395813	-0.15216481685638428	-0.17976772785186768	-0.002439352683722973	-0.11831508576869965	-0.20829558372497559	-0.3170643150806427	-0.07618051767349243	-0.08236738294363022	-0.15172606706619263	-0.1339133232831955	-0.07250925898551941	-0.17620056867599487	-0.20616233348846436	-0.2710896134376526	-0.12223387509584427	-0.09576789289712906	0.005300038028508425	-0.25058746337890625	0.14236633479595184	-0.12944965064525604	0.058895669877529144	-0.056287866085767746	-0.0496704988181591	-0.14895786345005035	-0.20606690645217896	-0.06760334968566895	-0.2416301965713501	-0.17054274678230286	-0.20304808020591736	-0.024906907230615616	-0.11065024882555008	-0.12459129095077515	0.369027704000473
22	0.31202617287635803	0.15514495968818665	0.23389114439487457	0.2646676301956177	0.28690168261528015	0.2861044108867645	0.22326302528381348	-0.09721297770738602	0.05181918293237686	0.21546687185764313	0.05431760102510452	0.006013735197484493	0.12795652449131012	0.050531961023807526	-0.18735818564891815	0.25375398993492126	0.06422168016433716	0.19669102132320404	0.20581746101379395	0.16315379738807678	0.19063249230384827		0.4183320105075836	0.2531278729438782	0.39837196469306946	0.359529584646225	0.18141481280326843	0.14924749732017517	0.11700686067342758	-0.004342695232480764	-0.12478824704885483	-0.010153585113584995	-0.11392131447792053	-0.07826574146747589	0.1537378430366516	0.04778580740094185	-0.10135824233293533	-0.05387004837393761	-0.030243191868066788	-0.10083561390638351	-0.09892728924751282	-0.13752876222133636	-0.07180239260196686	0.08464410156011581	0.07199087738990784	-0.15918874740600586	-0.02647402137517929	-0.06123978644609451	0.04347221925854683	-0.07138363271951675	0.1353214979171753	0.12729749083518982	-0.269925981760025	-0.22517050802707672	0.018027503043413162	0.041697241365909576	-0.014595418237149715	-0.02922835946083069	0.06024158000946045	0.14674235880374908	0.3914867043495178
23	-0.08404964208602905	0.13231781125068665	0.2835669219493866	0.380582332611084	0.0971410945057869	0.16471463441848755	0.03430015593767166	0.16985350847244263	0.08315019309520721	-0.07957866042852402	0.19814829528331757	-0.044161442667245865	0.41731998324394226	-0.008927350863814354	-0.07100207358598709	0.09753607213497162	-0.04171178489923477	0.04228256642818451	0.037066902965307236	0.1727948635816574	0.12030108273029327	0.41833198070526123		0.3283838629722595	0.35887497663497925	0.32087746262550354	0.045164112001657486	0.3247351348400116	0.09770575910806656	0.14203272759914398	0.011059551499783993	-0.16760340332984924	-0.02713494375348091	-0.09069671481847763	0.03492644429206848	0.18435326218605042	0.0023343865759670734	-0.11895554512739182	0.19272348284721375	-0.043090879917144775	-0.0003981133922934532	0.23503084480762482	0.021031051874160767	-0.1517750322818756	-0.023068388924002647	-0.1554860770702362	-0.033707812428474426	0.12067735940217972	0.07188548892736435	0.14791016280651093	0.08262506872415543	-0.0769726037979126	0.056078121066093445	-0.1315615326166153	0.042651016265153885	0.21575599908828735	-0.03966051712632179	0.019661920145154	0.2257687896490097	0.13828986883163452	0.4035685956478119
24	0.19275018572807312	0.09493843466043472	0.12660028040409088	0.12439558655023575	-0.07168465852737427	0.16155162453651428	0.22315651178359985	0.07835502922534943	0.2255520075559616	0.049903638660907745	0.15640074014663696	-0.039273764938116074	0.08418790996074677	0.15648482739925385	0.21203939616680145	0.12155406922101974	0.11146198958158493	0.10937392711639404	0.10712847858667374	0.06135878711938858	0.13787387311458588	0.253127783536911	0.3283838927745819		0.35159337520599365	0.3008975386619568	0.13131409883499146	0.09079580754041672	0.012250684201717377	0.14145201444625854	0.009691358543932438	-0.2083224505186081	-0.07280153036117554	-0.23041662573814392	-0.030588477849960327	-0.0882001668214798	0.03167644888162613	-0.2089879959821701	-0.09449486434459686	-0.01900072582066059	-0.060963455587625504	0.07032255828380585	-0.15409626066684723	-0.14567869901657104	0.036381468176841736	0.08156253397464752	0.0694369226694107	-0.11131877452135086	0.039304886013269424	-0.035394251346588135	0.0004586332943290472	0.00935435388237238	0.0329076386988163	-0.11983949691057205	-0.022458024322986603	0.03251210227608681	0.021231699734926224	0.05881920084357262	0.2135641872882843	0.06879358738660812	0.2388378083705902
