source,target,value
Pivotal quantity,Sufficient statistic,0.900187498325
Pivotal quantity,Nuisance parameter,0.941037934164
Linear classifier,Experimental uncertainty analysis,0.906965689914
Linear classifier,Epitome (image processing),0.947202737661
Linear classifier,Pedometric mapping,0.900541506701
Linear classifier,Conjoint analysis (in marketing),0.951761998513
Linear classifier,Recursive partitioning,0.902735399871
Linear classifier,Statisticians' and engineers' cross-reference of statistical terms,0.932516715595
Linear classifier,Mixed model,0.921546275957
Linear classifier,Boolean analysis,0.91000255377
Linear classifier,Conditional random field,0.913796828028
Linear classifier,Spatial econometrics,0.94617810499
Linear classifier,Coding (social sciences),0.90924423089
Equiprobable,Equipossible,0.900654939854
Z-score,Population variance,0.91927422032
Z-score,Relative standard error,0.902711135809
Z-score,Z statistic,0.952160510139
Z-score,True variance,1.0
Z-score,Median absolute deviation,0.902711135809
Z-score,Robust measures of scale,0.919416292254
Z-score,Student's t-distribution,0.902957346802
Z-score,Mean signed difference,0.914703796864
Z-score,Variance,0.906060421149
Z-score,Stanine,0.902711135809
Z-score,Chebyshev's inequality,0.900563086169
Z-score,Z score,0.920531714598
Z-score,Interdecile range,1.0
Z-score,Mean absolute difference,0.932432687652
Z-score,Sample standard deviation (disambiguation),0.908664980265
Z-score,Standard deviation,0.965734840623
Z-score,Mean square weighted deviation,0.965734840623
Linear probability model,Log-linear modeling,0.942926456698
Linear probability model,Ordered logit,0.944021788222
Linear probability model,Mixed data sampling,0.90010089414
Linear probability model,Linear regression,0.902356262866
Linear probability model,Log-linear model,0.907086899369
Linear probability model,Thurstonian model,0.944021788222
Microdata (statistics),Cluster randomised controlled trial,0.924275176305
Microdata (statistics),Longitudinal study,0.901936129775
Microdata (statistics),Unit of observation,0.921057381723
Microdata (statistics),Unit (statistics),0.93828460559
Microdata (statistics),National Health Interview Survey,0.915442480755
Errors-in-variables models,Generalized estimating equation,0.923117122394
Errors-in-variables models,Multicollinearity,0.914545556528
Errors-in-variables models,Deming regression,0.94330104991
Design matrix,Latent variable,0.921932358836
Design matrix,Fixed effects estimator,0.922231337116
Design matrix,Random effects model,0.902090425711
Design matrix,Fixed effects estimation,0.90270827985
Design matrix,Fixed effects model,0.902090425711
Design matrix,Principle of marginality,0.902090425711
Triangular distribution,Varadhan's lemma,0.905392266622
Triangular distribution,Hoeffding's inequality,0.906717053069
Triangular distribution,Popoviciu's inequality on variances,0.914588064967
Triangular distribution,Zeta distribution,0.943010445493
Triangular distribution,Chernoff's distribution,0.901596913302
Triangular distribution,Confusion of the inverse,0.903543565234
Triangular distribution,Infinite divisibility (probability),0.940267420658
Triangular distribution,Dvoretzky Kiefer Wolfowitz inequality,0.906427369647
Triangular distribution,Circular uniform distribution,0.906439361507
Triangular distribution,Gauss Kuzmin distribution,0.905530600694
Triangular distribution,Bhatia Davis inequality,0.929417611427
Triangular distribution,Gaussian measure,0.927998984249
Entropy (information theory),Poisson distribution,0.905253819141
Entropy (information theory),Poisson random numbers,0.901176432624
Multivariate probit model,Multivariate probit,0.901176432624
Multivariate probit model,Econometric model,1.0
Multivariate probit model,Model output statistics,0.911389825383
Multivariate probit model,Structural estimation,0.901734812046
Testing hypotheses suggested by the data,Critical region,0.911758789702
Testing hypotheses suggested by the data,Multiple comparisons,0.900319053124
Testing hypotheses suggested by the data,Statistical hypothesis testing,0.912834055318
Testing hypotheses suggested by the data,Multiple testing correction,0.900319053124
Testing hypotheses suggested by the data,Data-snooping bias,0.912834055318
Testing hypotheses suggested by the data,Sequential analysis,0.946264993461
Testing hypotheses suggested by the data,Data dredging,0.909224609551
Testing hypotheses suggested by the data,Counternull,0.946264993461
SCORUS,History of statistics,0.901186233039
SCORUS,Bayesian inference,0.908261214827
SCORUS,Statistical Lab,0.925210284285
SCORUS,Statistics education,0.919491210752
SCORUS,Encyclopedia of Statistical Sciences,0.922700222166
SCORUS,Biostatistics,0.917834113382
SCORUS,Pharmaceutical statistics,0.91187635472
SCORUS,Statistical consultant,0.907855883005
SCORUS,Inference,0.903533295392
SCORUS,Foundations of statistics,0.905462977277
SCORUS,List of fields of application of statistics,0.917554411323
SCORUS,Statistical proof,0.911194101953
SCORUS,SHAZAM (software),0.919035847161
SCORUS,Biometrics (statistics),0.908066215243
Central moment,Mode (statistics),0.91187635472
Central moment,Le Cam's theorem,0.91381523281
Central moment,Location-scale family,0.906426812886
Central moment,Gaussian measure,0.905524017442
Central moment,Probit,0.906753138627
Central moment,Q-function,0.900996238206
Central moment,Rayleigh distribution,0.911795301536
History of statistics,Bayesian inference,0.919627750482
History of statistics,Aggregate pattern,0.906174342414
History of statistics,Statistical Lab,0.902702983011
History of statistics,List of basic statistics topics,0.909508916955
History of statistics,Biostatistics,0.923637394608
History of statistics,Official statistics,0.915554362583
History of statistics,Queueing theory,0.939537991003
History of statistics,Sinkov statistic,0.918688324817
History of statistics,Detection theory,0.94565897809
History of statistics,Geostatistics,0.927563863119
History of statistics,Abductive reasoning,0.930329632359
History of statistics,Bioinformatics,0.961824617775
History of statistics,Bayesian spam filtering,0.914094692432
History of statistics,Computational statistics,0.938454195124
History of statistics,Statistical genetics,0.93272435141
History of statistics,Mathematical biology,0.909578960995
History of statistics,Probabilistic relational model,0.941999923479
History of statistics,Information geometry,0.917747368935
History of statistics,Combinatorial design,0.943734902302
History of statistics,Inference,0.93228434241
History of statistics,Operations research,0.966427159782
History of statistics,Psychometrics,0.914227227796
History of statistics,List of fields of application of statistics,0.924233875899
History of statistics,Bayesian brain,0.96100203797
History of statistics,Philosophy of statistics,0.912721857007
History of statistics,History of randomness,0.96208888496
History of statistics,Queueing model,0.943328636654
History of statistics,Extrapolation domain analysis,0.918688324817
History of statistics,Chemometrics,0.932823982738
History of statistics,Paired comparison analysis,0.909894680425
History of statistics,Quantitative research,0.913599436601
History of statistics,Statistical finance,0.922038155993
History of statistics,Teletraffic queuing theory,0.905342389227
History of statistics,External validity,0.918688324817
History of statistics,Actuarial science,0.906580932687
History of statistics,Biometrics (statistics),0.928468707514
History of statistics,Pairwise comparison,0.915554362583
Bingham distribution,Probability density function,0.913599436601
Bingham distribution,Zipf Mandelbrot law,0.913629227169
Bingham distribution,Kumaraswamy distribution,0.934791347817
Bingham distribution,Cumulative distribution function,0.919536300599
Bingham distribution,Yule Simon distribution,0.92053403138
Bingham distribution,Zeta distribution,0.915987276744
Bingham distribution,Sichel distribution,0.909482872011
Bingham distribution,Cantor distribution,0.931997791888
Bingham distribution,Cunningham function,0.915629082436
Bingham distribution,Logit,0.920575383526
Bingham distribution,Empirical distribution function,0.954180342683
Bingham distribution,Conjugate prior,0.916445726917
Bingham distribution,Generalised hyperbolic distribution,0.911991665446
Bingham distribution,Location parameter,0.928773645878
Bingham distribution,Holtsmark distribution,0.910719232292
Bingham distribution,Fisher's z-distribution,0.926932713668
Bingham distribution,Fr chet distribution,0.910630717172
Bingham distribution,Von Mises Fisher distribution,0.921837959792
Bingham distribution,Hyperbolic secant distribution,0.912658762134
Bingham distribution,Generalized inverse Gaussian distribution,0.931415873219
Bingham distribution,Characteristic function (probability theory),0.931997791888
Bingham distribution,Box Cox distribution,0.919097487642
Bonferroni correction,Monte Carlo methods in finance,0.90202840443
Bonferroni correction,Monte Carlo molecular modeling,0.906062096537
Optimal design,Bayesian experimental design,0.911066792446
Optimal design,List of basic statistics topics,0.915697358462
Optimal design,Probabilistic design,0.922931418312
Optimal design,JMP (statistical software),0.926570904748
Optimal design,Abductive reasoning,0.929584362796
Optimal design,Bioinformatics,0.929121900041
Optimal design,Heckman correction,0.922756867548
Optimal design,CHAID,0.939786447775
Optimal design,Multifactor design of experiments software,0.907439135293
Optimal design,Statistical genetics,0.901883575433
Optimal design,Operations research,0.924415396768
Optimal design,Psychometrics,0.910500623203
Optimal design,List of fields of application of statistics,0.907100767629
Optimal design,History of randomness,0.900483934605
Optimal design,External validity,0.904808910401
Optimal design,Quantitative psychological research,0.926199994619
Population viability analysis,Demographic statistics,0.9061720875
Population viability analysis,Population ecology,0.909100721679
Population viability analysis,Quadrat,0.959712082584
Population viability analysis,Unseen species problem,0.917861877921
Population viability analysis,Population pyramid,0.902945686612
Binary classification,Scan statistic,0.913060873838
Binary classification,Per capita,0.902991669773
Binary classification,Precision and recall,0.905827872249
Binary classification,Spectrum bias,0.910649640032
Binary classification,SPRT,0.911598748523
Closed testing procedure,Barnard's test,0.903383582087
Closed testing procedure,Null hypothesis,0.935957209401
Closed testing procedure,Critical region,0.936445800317
Closed testing procedure,Alternative hypothesis,0.911150160261
Closed testing procedure,Exact test,0.946707317324
Closed testing procedure,Siegel Tukey test,0.922147605057
Closed testing procedure,Portmanteau test,0.901244555691
Closed testing procedure,Hausman specification test,0.948561870353
Closed testing procedure,Separation test,0.901262106794
Closed testing procedure,Statistical hypothesis testing,0.91139671399
Closed testing procedure,Anchor test,0.911150160261
Closed testing procedure,Nemenyi test,0.926638345851
Closed testing procedure,McNemar's test,0.955342958252
Closed testing procedure,Hausman test,0.940289574746
Closed testing procedure,Dickey Fuller test,0.901262106794
Lead time bias,Repeated measures design,0.907634106427
Stochastic rounding,Error bar,0.937712108691
Stochastic rounding,Maximum parsimony,0.906626434051
Negative predictive value,Positive predictive value,0.914943135647
Hurst exponent,Composite bar chart,1.0
F-divergence,Type-2 Gumbel distribution,0.908893584841
F-divergence,Kullback's inequality,0.902639324598
B hlmann model,Sensitivity analysis,0.909858313302
B hlmann model,Mathematical modelling in epidemiology,0.918365529562
B hlmann model,Econometric model,0.913454425737
B hlmann model,Response surface methodology,0.904580553017
Unmatched count,Calibration (probability),0.958426504503
Unmatched count,Calibrated probability assessment,0.918752647881
Lomax distribution,Sichel distribution,0.918752647881
Lomax distribution,F-distribution,0.900182860506
Lomax distribution,Generalized multivariate log-gamma distribution,0.919099079435
Lomax distribution,Birnbaum Saunders distribution,0.906790532474
Lomax distribution,Burr distribution,0.905171856553
Lomax distribution,Normal-inverse Gaussian distribution,0.916358806211
Lomax distribution,Inverse-Wishart distribution,0.909942629175
Lomax distribution,Generalized logistic distribution,0.920351431727
Lomax distribution,Generalized inverse Gaussian distribution,0.914413452471
McDonald Kreitman test,Odds ratio,0.900182860506
Single equation methods (econometrics),Preference regression (in marketing),0.902404483331
Single equation methods (econometrics),ASReml,0.91233560101
Single equation methods (econometrics),Model output statistics,0.92055285115
Single equation methods (econometrics),Nonparametric regression,0.934815986004
Single equation methods (econometrics),Spatial econometrics,0.900097236776
Uncertainty,Cartography,0.927239253544
Uncertainty,Lists of countries and territories,0.925522091151
Uncertainty,Surrogate model,0.9295794636
Uncertainty,Ensemble forecasting,0.902553461086
Laboratory quality control,Levey Jennings chart,0.904837045294
Laboratory quality control,Quality control,1.0
Laboratory quality control,Acceptable quality limit,0.928661087757
Fisher's noncentral hypergeometric distribution,De Moivre Laplace theorem,0.93965049654
Fisher's noncentral hypergeometric distribution,Negative multinomial distribution,0.933467158093
Fisher's noncentral hypergeometric distribution,Wallenius' noncentral hypergeometric distribution,0.980108147611
Fisher's noncentral hypergeometric distribution,Binomial distribution,0.986256935803
Fisher's noncentral hypergeometric distribution,Geometric distribution,0.958719161655
Fisher's noncentral hypergeometric distribution,Hyper-exponential distribution,0.936802084674
Fisher's noncentral hypergeometric distribution,Gamma distribution,0.913919438347
Fisher's noncentral hypergeometric distribution,Quantile normalization,0.90303344375
Fisher's noncentral hypergeometric distribution,Le Cam's theorem,0.917779718349
Fisher's noncentral hypergeometric distribution,Noncentral beta distribution,0.906798608992
Fisher's noncentral hypergeometric distribution,Circular distribution,0.916189005253
Fisher's noncentral hypergeometric distribution,Probability integral transform,0.909779690725
Fisher's noncentral hypergeometric distribution,Quantile,0.918473997776
Fisher's noncentral hypergeometric distribution,Multinomial distribution,0.901885280582
Fisher's noncentral hypergeometric distribution,Ratio distribution,0.948820671666
Fisher's noncentral hypergeometric distribution,Uniform distribution (discrete),0.915114392341
Fisher's noncentral hypergeometric distribution,Kent distribution,0.946762971326
Fisher's noncentral hypergeometric distribution,Rayleigh distribution,0.936304957013
Fisher's noncentral hypergeometric distribution,Bernoulli distribution,0.942176621331
Fisher's noncentral hypergeometric distribution,Noncentral hypergeometric distributions,0.907994218391
Correlation,Correlation and dependence,0.941809220322
Correlation,Association (statistics),1.0
Group family,Kumaraswamy distribution,0.910328555823
Group family,Dirichlet-multinomial distribution,0.914472875009
Group family,Normal-scaled inverse gamma distribution,0.932673875388
Group family,Pitman Koopman Darmois theorem,0.902476952195
Group family,Dirichlet distribution,0.911947900862
Group family,Heavy-tailed distribution,0.936841126712
Group family,Beta distribution,0.921665576623
Group family,Johnson SU distribution,0.928437168344
Group family,Exponential distribution,0.950341980531
Group family,Multivariate P lya distribution,0.906566131791
Group family,Bivariate von Mises distribution,0.932673875388
Group family,Beta-binomial model,0.901085720064
Group family,Natural exponential family,0.941347211793
Group family,Mittag Leffler distribution,0.938028221286
Group family,Exponential family,0.919874834342
Group family,K-distribution,0.911947900862
Group family,MANOVA,0.908513469121
Canonical analysis,Partial regression plot,0.919832712961
Canonical analysis,Contrast (statistics),0.915226659339
Canonical analysis,Segmented regression,0.920839561808
Canonical analysis,Path coefficient,0.915258283668
Canonical analysis,Regression analysis,0.903411670717
Spectral density,Innovation (signal processing),0.917253082134
Spectral density,Time frequency analysis,0.923300334054
Spectral density,Time frequency representation,0.945081042529
Spectral density,Fourier analysis,0.916952855431
Spectral density,Time domain,0.905868877229
Spectral density,Matching pursuit,0.930294749685
Spectral density,Long-range dependency,0.900813892712
Hidden Markov random field,Markov random field,0.91317422031
Hidden Markov random field,Markov blanket,0.931357882203
Hidden Markov random field,Examples of Markov chains,0.943892638753
Hidden Markov random field,Causal Markov condition,0.903650064699
Hidden Markov random field,Markov property,0.931518242813
Hidden Markov random field,Markov information source,0.90346557609
Hidden Markov random field,Variable-order Markov model,0.917429864639
Barnes interpolation,Data set,0.966560740711
Barnes interpolation,Classic data sets,0.907277231181
Barnes interpolation,RANSAC,0.907277231181
Sampling frame,Correct sampling,0.907829025426
Sampling frame,Acceptance sampling,0.902379640699
Sampling frame,Random sample,0.951710095709
Sampling frame,Stratified sampling,0.947817141563
Sampling frame,Multistage sampling,0.91254857098
Sampling frame,Sampling error,0.927310112702
Sampling frame,Quadrat,0.9026485614
Sampling frame,Nonprobability sampling,0.937974453741
Sampling frame,Snowball sampling,0.962373770778
Sampling frame,Cluster sampling,0.968455917108
Sampling frame,Sampling (statistics),0.910026311298
Unevenly spaced time series,Seasonal variation,0.947817141563
Unevenly spaced time series,Composite bar chart,0.956128998051
Unevenly spaced time series,Seasonality,0.903104622412
OxMetrics,Chronux,0.956128998051
OxMetrics,NumXL,0.949165265813
OxMetrics,BV4.1 (software),0.932122555661
X-bar chart,Np-chart,0.909395526357
X-bar chart,EWMA chart,0.904669608911
X-bar chart,Xbar and R chart,0.934940483869
Probability density function,Zipf Mandelbrot law,0.953235736191
Probability density function,Probability distribution,0.904848000855
Probability density function,Kumaraswamy distribution,0.954684189012
Probability density function,Bimodal distribution,0.901158634302
Probability density function,Cumulative distribution function,0.909575499927
Probability density function,Log-Laplace distribution,0.96548792034
Probability density function,Yule Simon distribution,0.904404671056
Probability density function,List of convolutions of probability distributions,0.905893911885
Probability density function,Generalized Dirichlet distribution,0.935481609453
Probability density function,Zeta distribution,0.902401248645
Probability density function,Law of the unconscious statistician,0.959934998199
Probability density function,Hyper-exponential distribution,0.91811137107
Probability density function,Mixture distribution,0.919667719864
Probability density function,Chernoff's distribution,0.903520390647
Probability density function,Cantor distribution,0.927415551535
Probability density function,Logarithmic distribution,0.94350527343
Probability density function,Log-logistic distribution,0.925879323643
Probability density function,Infinite divisibility (probability),0.925399708014
Probability density function,Probability mass function,0.918256355418
Probability density function,Logit,0.962985552498
Probability density function,Location-scale family,0.9017378798
Probability density function,Empirical distribution function,0.908277527361
Probability density function,Reciprocal distribution,0.925222617153
Probability density function,Champernowne distribution,0.921157232862
Probability density function,Kirkwood approximation,0.902413712547
Probability density function,Van Houtum distribution,0.923126242022
Probability density function,Concrete illustration of the central limit theorem,0.918123628103
Probability density function,Circular distribution,0.900469719346
Probability density function,Gauss Kuzmin distribution,0.919289496203
Probability density function,Arcsine distribution,0.930730591862
Probability density function,Generalised hyperbolic distribution,0.90252119801
Probability density function,Wrapped distribution,0.921342890742
Probability density function,Illustration of the central limit theorem,0.931168062313
Probability density function,Joint probability distribution,0.900469719346
Probability density function,Cross-correlation,0.961187176401
Probability density function,Hyperbolic secant distribution,0.908438754377
Probability density function,Characteristic function (probability theory),0.932982930469
Probability density function,Box Cox distribution,0.978945067947
SUDAAN,X-12-ARIMA,0.915549633811
SUDAAN,Health care analytics,0.921293224228
SUDAAN,Statgraphics,0.924428259385
SUDAAN,Data mining,0.911727285293
SUDAAN,Data analysis,0.905523448627
SUDAAN,STATISTICA,0.917926653138
SUDAAN,Conjoint analysis (in marketing),0.905037375084
SUDAAN,Qualitative comparative analysis,0.920156464175
SUDAAN,Predictive informatics,0.914735446549
SUDAAN,DataDetective,0.904396587908
SUDAAN,Quantum (Statistical programming language),0.923931774667
SUDAAN,Topological data analysis,0.91743821302
SUDAAN,Coding (social sciences),0.900597543856
Dummy variable (statistics),Endogeneity (economics),0.911069683799
Dummy variable (statistics),Intervening variable,0.903260467539
Dummy variable (statistics),Analysis of covariance,0.902106905569
Dummy variable (statistics),Covariate,0.901862068653
Dummy variable (statistics),Mediation (statistics),0.969341361351
Dummy variable (statistics),Moderation (statistics),0.902106905569
Dummy variable (statistics),Truncated regression model,0.916096752402
Dummy variable (statistics),Moderator variable,0.931669027024
Autocovariance,Compound Poisson process,0.916096752402
Simulated annealing,Particle filter,0.903966429018
Simulated annealing,GLUE (uncertainty assessment),0.96056321891
Simulated annealing,Monte Carlo method,0.905899109186
Simulated annealing,Cross-entropy method,0.907465310946
Simulated annealing,Monte Carlo molecular modeling,0.940630185673
Simulated annealing,Gillespie algorithm,0.927024270136
Simulated annealing,Wang and Landau algorithm,0.902189672911
Simulated annealing,Secretary problem,0.9019546545
Time reversibility,It  isometry,0.906607105484
Time reversibility,Stationary process,0.901584631511
Time reversibility,Unit root,0.939304269586
Time reversibility,Increasing process,0.913140620545
Time reversibility,Disorder problem,0.900676276292
Time reversibility,Markov process,0.918636523299
Time reversibility,Markov additive process,0.929123183113
Time reversibility,Mean-reverting process,0.913004597703
Time reversibility,Cox process,0.929334774966
Time reversibility,Trend stationary,0.903204882967
Time reversibility,Stochastic calculus,0.917355484279
Time reversibility,Stopped process,0.907782732665
Time reversibility,Ornstein Uhlenbeck process,0.903368793858
Time reversibility,Quadratic variation,0.929334774966
Time reversibility,First-hitting-time model,0.913344141828
Time reversibility,Feller-continuous process,0.908309570809
Time reversibility,Adapted process,0.907328624694
Time reversibility,Markovian arrival processes,0.909204838764
Change detection (GIS),Step detection,0.905579157306
Change detection (GIS),Change detection,0.92051724453
Fast Fourier transform,Fourier analysis,0.925749841208
Latent variable,Fixed effects estimator,0.910358725432
Latent variable,Freedman's paradox,0.905219058738
Latent variable,Multifactor dimensionality reduction,0.906061758915
Latent variable,Fixed effects estimation,0.902142400404
Latent variable,Outline of regression analysis,0.905219058738
Latent variable,Fixed effects model,0.902600192921
Latent variable,Principle of marginality,0.905219058738
Slutsky's theorem,Continuous mapping theorem,0.916649716743
Slutsky's theorem,Skorokhod's representation theorem,0.909772373728
Slutsky's theorem,Poisson limit theorem,0.935522100871
Slutsky's theorem,L vy's continuity theorem,0.907068184957
Slutsky's theorem,Borel Cantelli lemma,0.912721070266
Slutsky's theorem,Maximal ergodic theorem,0.904528748403
Slutsky's theorem,Hammersley Clifford theorem,0.912539754324
Bayesian inference,Statistics education,0.93258716724
Bayesian inference,Queueing theory,0.911592100389
Bayesian inference,VC theory,0.901217817154
Bayesian inference,Nested sampling algorithm,0.915009108152
Bayesian inference,Learning theory (statistics),0.915716254531
Bayesian inference,Lists of statistics topics,0.91653620378
Bayesian inference,Pharmaceutical statistics,0.912099822486
Bayesian inference,Computational statistics,0.912651741453
Bayesian inference,Mathematical biology,0.90962236254
Bayesian inference,Vapnik Chervonenkis theory,0.900488836113
Bayesian inference,Bayesian (disambiguation),0.915009108152
Bayesian inference,Foundations of statistics,0.922225494677
Bayesian inference,Queueing model,0.931905807827
Bayesian inference,Bayesian statistics,0.901217817154
Bayesian inference,Teletraffic queuing theory,0.932309733532
Bayesian inference,Bayesian inference using Gibbs sampling,0.901217817154
Bayesian inference,Statistical learning theory,0.903266692792
Human subject research,Response bias,0.91653620378
Human subject research,Paradigm (experimental),0.911688724578
Human subject research,Rind et al. controversy,0.907820103925
Human subject research,Jadad scale,0.911284840242
Human subject research,List of basic statistics topics,0.913253475199
Human subject research,Probabilistic design,0.928358180997
Human subject research,Natural experiment,0.916001890231
Human subject research,Official statistics,0.907350763715
Human subject research,Statistical survey,0.91056747239
Human subject research,Design of experiments,0.934129130899
Human subject research,JMP (statistical software),0.912505569464
Human subject research,Intention to treat analysis,0.938219219515
Human subject research,Predictive informatics,0.942053919146
Human subject research,Multifactor design of experiments software,0.92442790528
Human subject research,Statistical consultant,0.946406942357
Human subject research,Statistical genetics,0.91162390766
Human subject research,Clinical trial,0.918437443898
Human subject research,Completely randomized design,0.910307104817
Human subject research,Clinical study design,0.912505569464
Human subject research,Field experiment,0.975286352722
Human subject research,Experiment,0.961607916134
Human subject research,First-in-man study,0.948601873634
Human subject research,Combinatorial meta-analysis,0.917648417629
Human subject research,True experiment,0.912135725902
Human subject research,Case-control study,0.948601873634
Human subject research,Psychometrics,0.924535206974
Human subject research,Systematic review,0.931408540232
Human subject research,Study design,0.978823367957
Human subject research,Case-control,0.975286352722
Human subject research,Internal validity,0.924535206974
Human subject research,Uncertainty quantification,0.925299131917
Human subject research,Cognitive pretesting,0.916989397044
Human subject research,Quantitative research,0.906605120719
Human subject research,Genetic epidemiology,0.912924710738
Human subject research,Computer experiment,0.968346850298
Human subject research,Randomized experiment,0.903293965448
Human subject research,Questionnaire,0.945247289915
Human subject research,Social statistics,0.918601185501
Human subject research,External validity,0.952275002823
Human subject research,Economic epidemiology,0.913539260113
Human subject research,Actuarial science,0.914628063758
Human subject research,Historiometry,0.908671373737
Cross tabulation,Contingency table,0.972972669695
Product distribution,Mixture distribution,1.0
Product distribution,Conditional probability distribution,0.900085040426
Product distribution,Skellam distribution,0.917722758859
Product distribution,Half-logistic distribution,0.95059142187
Product distribution,Logit-normal distribution,0.917768652366
Product distribution,Raikov's theorem,0.925596975373
Product distribution,Normally distributed and uncorrelated does not imply independent,0.925896481368
Product distribution,Ratio distribution,0.920430261516
Product distribution,Log-Cauchy distribution,0.919436955453
Product distribution,Rayleigh distribution,0.936474436732
Bayesian network,Variable-order Bayesian network,0.903009028877
Geometric median,Fr chet mean,0.925878859255
Geometric median,Trimmed estimator,0.92808468482
Geometric median,Semivariance,0.912559396967
Geometric median,Arithmetic mean,0.918019179335
Geometric median,Probable error,0.903766164757
Geometric median,Inverse distance weighting,0.901156052108
Latent Dirichlet allocation,Nicholson Bailey model,0.912979018926
Latent Dirichlet allocation,Armitage Doll multistage model of carcinogenesis,0.917484391328
Latent Dirichlet allocation,Econometric model,0.900274552655
Latent Dirichlet allocation,Polytomous Rasch model,0.935028991503
Semiparametric model,Nicholson Bailey model,0.930559031646
Semiparametric model,Parametric model,0.908430703586
Semiparametric model,Parameter space,0.935314921428
Semiparametric model,Identifiability,0.908743968135
Semiparametric model,Generative model,0.952788857812
Response bias,Placebo-controlled study,0.903430907494
Response bias,Randomized controlled trial,0.90491757019
Response bias,Design of quasi-experiments,0.920294146182
Response bias,Rind et al. controversy,0.919433838464
Response bias,Propensity score,0.95357828297
Response bias,Natural experiment,0.924387637829
Response bias,Design of experiments,0.937546666861
Response bias,Orthogonal array testing,0.955876362946
Response bias,Principal stratification,0.924529172019
Response bias,Intention to treat analysis,0.922006579635
Response bias,Self-selection bias,0.93140112286
Response bias,Regression discontinuity design,0.968237367381
Response bias,Confirmation bias,0.933241467588
Response bias,Random assignment,0.910867438843
Response bias,Clinical trial,0.911525978121
Response bias,Completely randomized design,0.919727328256
Response bias,Injury prevention,0.955876362946
Response bias,Clinical study design,0.911678268833
Response bias,Longitudinal study,0.922187259505
Response bias,Ethical problems using children in clinical trials,0.923406921473
Response bias,Field experiment,0.917423301492
Response bias,Quasi-experiment,0.911472763699
Response bias,Cohort effect,0.919433838464
Response bias,Experiment,0.945060397808
Response bias,Fractional factorial design,0.969717235647
Response bias,First-in-man study,0.929088504955
Response bias,True experiment,0.901275848803
Response bias,Case-control study,0.969717235647
Response bias,Systematic review,0.975143455411
Response bias,Study design,0.937815347253
Response bias,Case-control,0.922187259505
Response bias,Internal validity,0.975143455411
Response bias,Matching (statistics),0.951122630429
Response bias,Scientific control,0.96305683158
Response bias,List of important publications in statistics,0.905351844779
Response bias,Uncertainty quantification,0.932709205581
Response bias,File drawer problem,0.934543214359
Response bias,One-factor-at-a-time method,0.933415702883
Response bias,Genetic epidemiology,0.975993730695
Response bias,Social statistics,0.918494359585
Response bias,National Health Interview Survey,0.902174661594
Response bias,Propensity score matching,0.914408905566
Response bias,Randomized block design,0.924387637829
Frequency probability,Empirical statistical laws,0.954647618265
Frequency probability,Philosophy of probability,0.921174909304
Np-chart,Shewhart individuals control chart,0.929372621469
Np-chart,EWMA chart,0.914680623797
Np-chart,Xbar and R chart,0.927630377738
Maximum spacing estimation,Empirical likelihood,0.94058190505
X-12-ARIMA,Spatial descriptive statistics,0.905800430886
X-12-ARIMA,Rank product,0.911554707315
X-12-ARIMA,Epitome (image processing),0.902802273031
X-12-ARIMA,Minitab,0.925854880314
X-12-ARIMA,Statistical Lab,0.906396599286
X-12-ARIMA,ASReml,0.94524587274
X-12-ARIMA,Health care analytics,0.90019213083
X-12-ARIMA,Dataplot,0.962715141443
X-12-ARIMA,Statgraphics,0.90679315935
X-12-ARIMA,JMP (statistical software),0.962622688872
X-12-ARIMA,Bioinformatics,0.91478261255
X-12-ARIMA,Conjoint analysis (in marketing),0.924560539583
X-12-ARIMA,Statistical parametric mapping,0.948287520078
X-12-ARIMA,CHAID,0.95335135541
X-12-ARIMA,Predictive informatics,0.91316172531
X-12-ARIMA,DataDetective,0.932423077922
X-12-ARIMA,Economic statistics,0.919060130511
X-12-ARIMA,Statistical genetics,0.905479410072
X-12-ARIMA,Quantum (Statistical programming language),0.918944965368
X-12-ARIMA,MedCalc,0.94942275501
X-12-ARIMA,Business statistics,0.909046626131
X-12-ARIMA,Spatial statistics,0.948736512255
X-12-ARIMA,Psephology,0.929325465058
X-12-ARIMA,Topological data analysis,0.933899795079
X-12-ARIMA,TinkerPlots,0.904747786356
X-12-ARIMA,Operations research,0.916023254335
X-12-ARIMA,Winpepi,0.90604639293
X-12-ARIMA,SPSS,0.953619928179
X-12-ARIMA,SYSTAT (statistics),0.937244796786
X-12-ARIMA,Extrapolation domain analysis,0.947262249564
X-12-ARIMA,BV4.1 (software),0.901405960603
X-12-ARIMA,Signed differential mapping,0.900612202255
X-12-ARIMA,Quantitative research,0.96100729184
X-12-ARIMA,World Programming System,0.904481075173
X-12-ARIMA,Spatial analysis,0.947572432778
X-12-ARIMA,Questionnaire,0.929325465058
X-12-ARIMA,SAS (software),0.917604425918
X-12-ARIMA,External validity,0.94932551929
X-12-ARIMA,SHAZAM (software),0.909659780768
X-12-ARIMA,Coding (social sciences),0.92215878575
X-12-ARIMA,Quantitative psychological research,0.903285890556
Negative relationship,Covariance and correlation,0.922133243282
Negative relationship,Covariance,0.901131735002
Negative relationship,Phi coefficient,0.925040989095
Pseudomedian,Hellinger distance,0.917297200617
Beta prime distribution,Zipf Mandelbrot law,0.911227419574
Beta prime distribution,L vy flight,0.938235992691
Beta prime distribution,Kumaraswamy distribution,0.930951195914
